3.9042,5.141,-230.29,123.93,-5.0737,34.389,-185.08,-27.577,16.128,115.39,1258.2
1.3812,5.3842,94.275,-112.36,7.3155,-28.147,-92.541,28.755,145.3,-118.43,1419.4
14.32,5.6273,42.168,203.24,4.4442,-12.399,-185.08,-163.95,-52.626,-6.2158,1158.2
-16.495,5.8702,-62.337,-13.997,-10.968,-29.337,-185.08,1.0024,-55.803,2.7355,1276.7
13.248,6.1128,184.25,-162.79,-3.0199,5.7476,-277.62,-165.66,26.071,-170.17,1248.8
-24.601,6.3551,239.02,-45.494,-31.911,-41.53,-277.62,41.448,-34.951,7.4223,1061.6
-25.193,6.5973,-5.4282,165.09,-23.847,-8.7437,-277.62,-133.09,-12.836,73.403,1201.4
8.3375,6.8391,-148.8,181.65,-6.2796,30.006,92.541,-124.98,46.571,159.1,1383.6
-4.9601,7.0807,-151.14,223.68,-7.2918,-2.9499,277.62,56.683,20.034,-98.338,1341.3
-4.755,7.322,70.973,190.51,0.7517,-35.108,-0,-233.25,12.98,-37.354,1316.8
-2.3175,7.5631,127.71,182.84,-9.8527,-28.084,-185.08,-88.975,22.41,87.744,1236.2
8.7195,7.8038,-107.6,215.61,18.537,-28.207,-0,7.9303,-38.184,28.823,1355.9
-0.83402,8.0442,-1.8629,-210.08,16.551,33.85,92.541,9.8457,-37.218,-132.91,1393.5
4.4364,8.2843,9.0342,211.55,-15.416,14.015,-92.541,200.71,11.789,-177.09,1128
6.6913,8.5241,-20.283,-173.55,-11.075,30.011,-185.08,200.9,-1.717,49.923,1206.3
1.8728,8.7635,255.2,-189.95,-8.6131,-37.111,-277.62,-192.87,-51.799,30.405,1223.1
-3.5862,9.0026,130.45,63.093,-9.0587,-31.2,185.08,66.686,-16.52,82.378,1307.6
-9.0053,9.2413,-235.08,-198.24,-5.3258,-29.351,-277.62,46.047,-27.916,26.256,1283.3
4.4126,9.4797,-257.74,26.539,-10.982,-21.471,185.08,-140.96,-2.0939,25.993,1236.6
18.89,9.7177,69.626,21.483,18.766,-34.814,-185.08,52.625,64.354,-62.244,1171.3
-3.4165,9.9553,-53.039,189.38,3.2749,-11.759,277.62,44.355,60.486,50.707,1377.6
6.2001,10.193,244.33,143.01,-8.8705,-6.1578,277.62,174.63,46.035,87.744,1328.7
13.146,10.429,-79.277,-71.11,-7.9312,-12.458,-92.541,197.49,-7.8818,-29.673,1383
11.312,10.666,245.49,-27.379,6.1684,-8.4291,-185.08,-185.38,-20.248,-4.8743,1368.5
-6.4515,10.902,248.09,-155.51,-2.1412,-41.22,185.08,-108.37,-115.47,-35.997,1181.4
-6.3669,11.137,182.7,-150.07,-5.2742,36.31,-277.62,-198.72,-39.217,137.32,1326.1
-0.58722,11.372,229.81,-78.258,-0.78981,3.5724,-92.541,-167.29,84.394,48.056,1081.1
6.5409,11.607,37.94,67.675,13.587,35.443,370.16,14.379,-9.0253,110.68,1268.6
-14.825,11.841,186.2,-204.39,15.33,21.261,-370.16,-94.685,-83.07,56.486,1578.3
-6.7003,12.075,-213.33,118.41,25.115,41.435,0,149.66,-52.527,-74.896,993.47
0.44207,12.308,-86.667,-54.56,1.4471,-8.1461,-277.62,206.48,-37.356,110.58,1274.2
-11.146,12.541,142.87,130.23,13.916,-19.317,0,13.251,92.974,21.761,1040
-7.0573,12.773,-36.822,-40.505,-8.8344,-27.135,-92.541,232.86,-22.67,51.676,1403.6
6.8385,13.005,114.34,-77.873,-11.693,38.055,-185.08,244.45,-34.876,-60.687,1222.2
4.3342,13.236,-261.22,213.81,25.363,40.764,-370.16,119.65,50.346,84.952,1137.7
8.2481,13.467,52.056,-75.824,20.488,-30.168,-277.62,28.513,16.301,-104.02,1234.1
14.825,13.697,239.32,-43.342,12.974,36.277,-92.541,209.89,8.5259,123.94,1320.4
-4.3303,13.927,-205.4,216.66,-1.0314,33.61,0,223.31,76.787,8.6909,1182.1
-4.9678,14.156,-187.22,182.46,-3.5137,27.668,277.62,-201.67,51.277,56.361,1395.5
-0.81126,14.385,23.491,122.33,-11.276,13.677,-277.62,92.862,-22.983,-108.11,1294.8
12.353,14.613,202.87,35.688,4.1604,-25.204,-185.08,-65.075,59.79,-30.768,1490.8
19.849,14.84,-17.747,-159.48,-19.306,11.453,92.541,-150.15,23.316,51.914,1009.2
-6.6123,15.067,43.361,-195.06,-1.5556,-14.33,-277.62,-79.973,66.203,-70.386,1355.5
-3.0071,15.293,-41.14,-66.897,9.2002,2.2082,-92.541,152.83,-27.577,-110.11,1246.9
1.5332,15.519,-120.17,158.01,20.445,1.7469,0,-54.789,41.828,-111.89,1266.3
12.923,15.744,83.95,-215.05,9.8952,3.2771,0,138.16,45.181,117.88,1372.1
11.71,15.968,-15.104,-118.23,-28.85,7.8283,0,206.09,22.629,-118.47,1455.4
2.0519,16.192,98.968,147.13,18.015,-38.215,-0,-102.51,15.151,-9.2203,1371.3
-26.215,16.415,183.13,144.44,-31.325,33.461,-185.08,195.16,-15.581,27.827,949.93
-14.962,16.638,17.719,-51.698,-20.779,-7.4276,-92.541,-82.247,13.242,-146.66,1365.3
-1.0033,16.859,-79.261,-224.87,15.908,41.455,-277.62,-239.56,121.35,44.673,1591.3
17.456,17.081,-260.57,-83.503,-2.1732,29.675,92.541,-114.93,38.6,126.83,1055.9
-9.9989,17.301,40.018,-215.33,-3.0345,35.044,-92.541,-241.23,-33.018,-107.7,1191.8
5.5748,17.521,174.88,-187.92,17.681,-19.753,185.08,-67.393,-7.1126,128.6,1273
14.077,17.74,-230.53,-57.546,-24.301,-29.579,92.541,217.17,17.188,67.119,1473.5
-3.8579,17.958,-138.18,-89.544,3.0449,-25.268,185.08,-185.38,19.735,81.127,1271.6
7.8912,18.176,169.98,214.18,8.9245,-5.1541,-185.08,140.27,34.604,-37.341,1143.8
-9.1142,18.393,67.671,-25.944,-22.507,26.848,277.62,144.99,-36.457,-150.46,1364.9
-6.4199,18.609,79.61,-162.7,1.9474,2.1795,92.541,90.782,-60.07,49.677,1223.1
0.32113,18.825,-134.76,-34.257,-2.2336,42.494,185.08,110.47,11.056,-153.54,1261.9
-12.361,19.04,214.06,-55.859,-29.853,13.369,277.62,105.63,-81.987,-115.05,1374.6
17.748,19.254,25.399,156.21,11.805,-26.185,-185.08,21.003,-20.347,122.16,1116.5
-0.26491,19.467,94.7,61.604,32.967,38.536,-92.541,-76.388,-67.237,-96.325,1357.7
6.5104,19.679,188.87,-3.458,5.7301,15.823,277.62,-31.117,13.702,29.914,1196.5
-16.77,19.891,-224.23,190.41,6.7995,-34.59,-185.08,188.46,-9.6332,-179.15,1338.2
2.3316,20.102,180.73,133.15,3.0548,-8.62,-92.541,-78.432,24.505,-36.046,1253.4
-3.6417,20.312,-122.15,105.41,-2.5809,-17.243,-277.62,137.04,-21.974,152.11,1272.7
-5.9812,20.522,15.109,116.36,7.611,18.142,-185.08,-0.13071,-41.197,-162.47,1237.1
-12.816,20.73,100.07,-61.738,-22.393,-13.898,-0,-70.463,-105.41,83.794,1348.7
-7.6976,20.938,-153.84,-120.32,-4.4351,-8.664,-92.541,160.52,7.8739,148.76,1282.4
8.4609,21.145,150.02,-20.85,16.613,-5.9221,277.62,152.21,-45.124,9.841,1323.7
-0.6646,21.351,152.39,44.331,16.134,-37.929,-277.62,1.0527,12.772,-161.46,1403.6
1.2995,21.556,-207.15,-223.03,21.565,-3.3831,-185.08,-80.572,86.562,-161.64,979.33
20.255,21.76,-123.97,-175.48,-7.8174,9.4568,-92.541,246.95,-1.9697,68.547,1159.5
-5.8039,21.964,112.94,116.87,1.8169,23.424,92.541,59.558,47.206,-54.917,1414.7
-11.201,22.166,-241.79,115.44,-11.815,-0.34649,-277.62,64.267,22.609,-142.64,1068.4
-1.5869,22.368,-237.64,126.92,-8.846,38.668,185.08,214.68,-67.797,1.4671,1277.8
-3.3365,22.569,-283.65,-212.79,1.1809,14.838,277.62,199.66,29.653,-66.158,1184.2
-0.014446,22.769,170.57,194.07,-17.582,37.363,-277.62,92.791,-55.375,-117.94,1041.9
4.7254,22.968,-165.44,-29.866,13.901,-26.549,-277.62,145.04,-35.135,159.82,1353.7
-1.6764,23.166,-165.6,-5.9855,8.6568,-9.4988,92.541,-34.819,49.122,142.61,1279.5
-11.761,23.364,262.02,-50.216,-0.20274,-33.351,-185.08,60.733,9.4672,-74.222,1158.8
19.471,23.56,-145.45,116.37,16.838,-32.764,-185.08,66.828,37.329,-168.1,1157.8
6.4118,23.755,-173.07,145.19,-4.2387,-0.78147,-0,89.679,30.789,64.253,1119.7
5.0466,23.95,158.36,-77.021,-20.759,17.999,-92.541,215.51,31.032,-9.0389,1196.6
15.883,24.143,45.581,-66.978,3.2756,4.6198,92.541,-128.11,35.297,146.55,1145.6
13.314,24.336,5.0841,93.316,-14.185,-10.928,-277.62,126.73,-59.171,26.309,1109.8
7.8295,24.527,276.51,-174.33,-19.563,23.362,-92.541,-163.85,5.2203,-136.37,1234.8
11.509,24.718,201.94,131.49,33.685,-7.2602,370.16,-191.87,11.748,69.478,1575.4
2.0133,24.908,12.799,212.2,0.52583,-42.055,370.16,-227.19,16.454,153.66,1281.6
20.571,25.096,-102.46,-24.201,-9.154,-16.553,-277.62,42.043,59.549,-30.54,1274.6
-5.4185,25.284,-71.528,23.824,-26.207,-38.618,0,-1.3454,-62.165,138.46,1424
-2.9316,25.471,50.802,111.55,16.556,-22.701,92.541,-96.572,-24.579,54.988,1405.9
2.1434,25.656,17.13,31.14,10.662,16.169,92.541,47.388,15.664,-74.708,1274.6
14.256,25.841,99.65,-97.015,24.264,32.779,0,-79.02,-89.765,-2.4623,1283.1
-9.4671,26.025,-112.16,178.02,-0.42248,-26.888,-0,42.197,48.221,-75.085,1284.3
20.201,26.207,-52.877,141.93,18.024,-24.831,-277.62,45.068,-60.122,118.86,1063
-9.7169,26.389,-133.03,-66.233,4.3855,-13.279,185.08,152.51,0.57731,-3.3732,1186.5
-7.145,26.57,89.381,-181.85,6.1935,-21.691,277.62,-224.38,-38.515,23.297,1273.2
10.287,26.749,154.79,100.62,4.9573,16.248,-277.62,-79.113,-16.011,-81.237,1351.3
7.282,26.928,26.52,3.6553,7.6589,15.261,185.08,241.54,-14.751,-92.568,1141.4
-15.11,27.105,-106.89,-60.411,-19.334,20.958,-277.62,-103.59,-76.385,6.9096,1379.3
-5.904,27.281,223.26,157.79,-22.524,-19.043,-277.62,-48.852,6.6565,5.0834,1465.1
-11.137,27.456,13.129,185.39,-26.45,23.02,185.08,-194.34,-2.6439,177.72,1334.1
30.05,27.631,-253.19,-111.53,3.1987,34.464,-0,197.38,56.956,-105.46,1620.3
-6.4926,27.804,164.58,-77.85,9.4401,27.053,277.62,-208.19,-24.639,-88.559,1317.8
-0.079041,27.976,-129.81,-90.828,14.062,26.207,-0,26.017,29.629,121.75,1297.9
14.003,28.147,-151.21,5.1666,5.2182,23.565,-277.62,-67.244,90.917,-125,1078.8
-20.796,28.316,149.47,9.5793,-24.224,41.329,92.541,-54.917,-61.176,129.98,1482.1
-5.8983,28.485,58.765,160.44,-4.5828,-26.298,-370.16,-219.22,-9.0138,-143.16,1291.8
-11.466,28.652,253.14,-66.273,-16.401,-5.6126,-185.08,237.04,96.999,-133.12,847.93
5.8486,28.819,272.45,221.85,27.838,40.445,-92.541,75.49,4.7246,48.134,1035.8
-8.1972,28.984,139.6,-1.0512,5.9725,-2.9556,-92.541,-80.357,-42.65,-107.88,1186.6
-4.2539,29.148,-285.19,72.654,-10.053,11.202,277.62,12.246,-15.563,31.804,1304.9
3.256,29.311,41.198,-87.188,2.7003,11.814,-185.08,210.65,-32.924,-110.38,1342.1
11.227,29.473,263.81,-150.37,-10.407,-9.884,-92.541,216.74,12.934,38.362,1426.8
-1.9749,29.633,73.835,144.71,-7.6932,2.5975,277.62,-191.18,39.099,96.524,1296.5
11.617,29.793,-101.53,-181.86,11.5,33.34,-185.08,200.29,-8.2486,-71.235,1376.3
7.0482,29.951,-165.42,3.7101,-30.834,7.3354,92.541,93.989,-61.358,95.331,1118.2
7.1791,30.108,-34.911,-76.014,4.9612,-10.333,-277.62,-170.62,-1.7032,-27.055,1217.9
-12.727,30.264,-136.55,104.86,-13.372,-36.766,0,-226.95,-85.04,-52.734,1262.9
-3.6652,30.419,-268.34,222.11,-9.9373,-24.028,370.16,48.531,-12.977,15.252,1275.7
3.3689,30.572,67.91,-39.235,12.724,8.2053,277.62,187.17,-107.84,46.153,1341.9
15.485,30.725,-233.33,32.288,8.675,25.142,-0,-40.555,-9.7442,-82.444,1100.9
11.746,30.876,161.1,-131.58,-6.5084,-25.281,92.541,246.71,61.877,-52.335,1511.8
-1.9811,31.026,149.2,148.12,-3.6299,-27.645,-277.62,-22.881,55.143,-166.11,1335.5
-7.9488,31.174,43.476,-196.94,-24.355,-40.765,0,1.339,-35.257,97.435,1493.8
1.0441,31.322,-32.573,55.031,-13.904,31.988,92.541,27.363,-19.358,47.645,1175
-23.523,31.468,135.34,66.358,-15.676,-29.823,-0,33.05,-36.78,113.87,1076.1
18.046,31.613,246.62,198.31,2.3991,-24.466,-185.08,-243.44,12.453,-2.2004,1102
-12.283,31.757,168.23,-90.39,-0.45762,41.792,-277.62,193.93,-20.96,-45.989,1176.2
0.6948,31.899,-97.3,182.63,13.095,-16.803,92.541,-196.63,24.777,175.21,1276.4
14.326,32.04,-81.538,147.49,4.4752,-20.114,-370.16,-142.85,-1.2823,-4.4935,1279.3
-0.95267,32.18,71.64,-135.91,11.125,-22.404,-185.08,-78.235,-72.205,155.78,1294.5
-7.7673,32.319,146.1,-6.8915,-4.6188,39.719,92.541,-37.519,-31.904,-165.48,1324.5
-8.4721,32.456,165.39,-48.821,1.6511,-33.46,92.541,-195.56,-9.1089,-173.22,1224.7
2.9527,32.592,101.26,32.73,19.614,16.509,277.62,103.08,-83.968,59.509,1463.7
2.9907,32.727,221.59,-75.844,-7.2532,-0.48434,277.62,-109.75,-74.791,-61.908,1406.6
-21.015,32.86,281.45,77.273,6.8508,5.9797,-0,11.653,51.215,85.721,1442.6
-15.038,32.993,-199.95,215.87,-15.94,28.306,-92.541,22.731,-98.734,-148.8,1326.3
1.0382,33.124,172.26,-27.713,-8.7728,-4.041,92.541,-153.05,82.496,98.214,1152
1.2816,33.253,261.39,-13.918,-1.9805,7.8417,-92.541,67.308,98.24,-111.09,1097.2
15.983,33.381,219.85,-185.16,5.189,14.452,-185.08,-6.084,95.124,122.52,961.98
-0.67659,33.508,108.52,-170.72,-13.885,-1.6206,-92.541,46.747,-21.188,-151.81,1190.1
-27.937,33.634,-119.79,36.864,-8.3775,39.253,-185.08,44.058,8.0298,-84.748,1037.2
-9.7987,33.758,147.37,-73.114,-7.028,-31.684,-185.08,-55.045,-29.492,6.7424,1287.5
-26.954,33.881,81.457,140.55,-13.909,-26.756,-185.08,70.367,-38.305,-12.779,873.53
-7.5542,34.003,-162.49,-99.023,4.0187,34.665,-277.62,-18.012,45.225,-24.535,1369.8
-36.123,34.123,154.05,62.099,-28.142,28.431,-92.541,97.118,17.751,76.325,1737.8
-15.937,34.242,-90.672,98.929,3.4464,41.917,-370.16,67.672,-13.063,116.93,1361.1
-16.021,34.36,224.47,75.191,-13.087,2.0904,-92.541,-99.513,-71.726,-60.67,1321.4
3.4103,34.476,249.21,146.75,17.554,-22.498,277.62,228.81,18.136,-150.07,1351.3
-7.3218,34.591,-66.349,-83.151,18.042,5.7744,185.08,-163.88,14.499,79.149,1388.1
-31.518,34.704,-188.2,149.49,-30.436,-40.889,185.08,-218.09,-15.875,24.729,1176.4
1.1782,34.817,-11.15,175.17,-5.9424,-0.38523,-0,-69.575,1.9715,106.58,1285.7
14.877,34.927,-256.4,-216.2,-0.6626,-15.852,185.08,-243.59,-89.726,31.638,1433.2
-14.802,35.037,271.7,15.98,1.6137,-39.383,-185.08,-66.682,-81.639,34.45,1447.3
-3.8132,35.145,68.256,-144.94,23.608,-6.8456,-277.62,-227.18,22.791,76.768,1050.2
3.2579,35.251,-71.281,-122.11,-1.2036,31.207,-92.541,-120.08,-55.131,-145.41,1145.6
5.6053,35.357,236.59,-56.203,-8.0341,-16.499,0,-230.53,22.731,43.05,1218.7
-13.387,35.461,104.48,-129.76,-26.759,23.881,-370.16,43.283,-2.1714,-50.872,1383.8
21.654,35.563,-191.11,-201.22,-11.531,35.671,185.08,-91.9,-30.33,-14.578,1227.6
-7.6385,35.664,26.703,-82.432,-19.209,-8.1168,-92.541,157.6,31.644,-114.18,1194.6
-6.3872,35.764,85.707,104.64,-19.42,-1.044,277.62,105.56,66.156,-174.46,1346.6
10.55,35.862,162.36,-63.629,-6.9668,-5.0715,185.08,228.57,20.726,154.35,1394.1
-0.0096881,35.959,-72.184,-202.3,-10.669,10.348,185.08,-220.27,-51.144,118.43,1160.2
-4.6917,36.054,-238.11,-125.95,17.204,-32.246,277.62,-53.524,-7.6684,163.54,1384.2
-2.8032,36.148,184.65,187.66,20.875,-35.836,185.08,-81.309,14.679,145.9,1196.2
7.4298,36.24,-76.293,-52.545,15.9,26.116,92.541,133.06,14.319,-149.87,1364.4
12.642,36.332,24.952,207.51,0.26041,29.43,370.16,-24.876,-73.099,12.25,1406.8
-15.733,36.421,152.38,171.53,-10.258,4.4422,185.08,-167.67,-117.93,-134.91,1213.1
13.997,36.509,-88.411,65.065,29.276,25.17,185.08,-161.92,64.617,35.854,1256.8
9.4572,36.596,97.956,33.479,-24.051,31.13,92.541,209.79,-0.41195,72.34,1512
17.243,36.682,-248.76,66.224,10.554,8.1319,277.62,117.32,73.145,108.67,1011.7
28.45,36.765,-89.701,38.623,19.904,-19.809,-370.16,191.86,-19.038,-56.661,1554.8
4.5393,36.848,168.4,-28.296,25.063,-19.453,277.62,-77.154,26.837,122.52,961.86
16.789,36.929,174.72,204.28,14.815,-20.97,0,109.3,80.174,141.8,1077
-27.11,37.008,223.1,38.629,-33.732,-16.473,-0,0.21272,-60.467,174.87,684.04
7.9623,37.087,188.28,-86.998,24.903,-10.154,-370.16,-116.54,97.199,-1.341,883.45
-4.6675,37.163,-51.904,-72.338,15.264,-7.9007,277.62,179.21,42.098,2.0605,1450.1
2.8852,37.238,-237.21,35.11,-18.36,-33.137,0,-128.53,-29.961,113.18,1274.4
-1.0383,37.312,220.01,194.14,-5.972,-19.427,-277.62,-131.31,-75.358,169.25,1366.2
15.565,37.384,270.84,-189.23,33.633,-23.159,-277.62,-119.12,24.599,103.23,1296.2
10.355,37.455,78.577,-221.2,1.8143,-36.138,370.16,104.07,46.334,24.555,1449.5
-15.084,37.524,-25.79,203.68,-11.758,-32.52,-92.541,-77.41,-68.161,-174.54,1256.9
20.882,37.592,250.28,112.79,6.8178,4.7612,-0,104,51.254,-31.858,1192.9
6.0665,37.658,111.32,176.43,12.648,37.138,-370.16,89.544,43.601,-84.463,1302
9.893,37.723,134.84,-5.6663,21.697,-40.984,-92.541,-40.553,-81.206,136.14,1405.2
-1.5033,37.786,-267.59,217.76,-1.4709,-6.2719,-185.08,-160.35,-40.407,-79.801,1226.7
7.0893,37.848,71.031,-153.91,-14.975,0.73457,185.08,-160.22,42.19,-15.687,1126.2
7.9033,37.908,247.93,-68.049,11.428,19.48,-277.62,-164.59,14.091,79.789,1276
-4.5517,37.967,-162.96,59.905,-25.831,13.73,-92.541,-88.992,81.479,-1.2379,1333.7
20.605,38.024,106.84,1.4457,-16.654,-42.512,185.08,-21.164,-86.43,-22.624,1191.5
4.0461,38.08,111.16,147.04,5.9584,37.746,-0,-78.233,-10.354,-136.63,1190.4
-12.9,38.135,-135.49,-77.182,-33.405,40.575,92.541,242.56,-25.54,-74.604,1067.3
4.263,38.187,-104.56,-127.17,-3.9754,-28.059,-185.08,95.751,-16.603,-127.14,1208.4
-0.26619,38.239,6.9783,167.09,-7.2022,-20.635,-277.62,11.9,-23.154,-167.33,1358.5
-8.2882,38.288,55.99,-182.68,-8.5754,37.39,-0,125.47,-47.944,117.26,1219.2
-12.166,38.337,-239.29,-41.648,-33.475,39.266,92.541,-137.25,-90.827,6.5874,1183.8
-4.8634,38.383,105.03,72.91,-34.936,-15.391,-92.541,100.49,-36.462,90.607,1094.6
-0.64686,38.429,-91.141,-57.319,-14.506,8.1061,185.08,146.9,-83.006,-68.184,1320.4
-4.8206,38.472,269.58,8.4305,-11.041,-3.499,-92.541,-95.509,-14.953,133.28,1288.7
2.4879,38.515,-276.81,-205.71,-3.9647,18.048,-185.08,-34.519,-33.317,76.95,1311.8
13.15,38.555,193.62,146.54,-5.529,-11.888,-277.62,-111.35,-65.576,-145.2,1298.1
-19.362,38.595,106.54,12.878,-33.057,17.779,-92.541,-11.817,46.123,-58.72,1391.5
7.8178,38.632,-28.82,66.86,1.9051,-36.932,277.62,-224.11,-34.911,-95.439,1291.4
-28.344,38.668,-0.54193,216.06,19.019,-35.937,-92.541,-225.44,-108.34,-167.77,1005.6
3.1029,38.703,58.583,111.92,33.386,-30.182,-185.08,-119.41,94.729,30.927,1240.9
-10.997,38.736,-155.61,111.86,-35.822,23.76,185.08,-185.97,29.801,17.323,806.79
0.74195,38.767,-132.18,190.26,7.188,35.411,185.08,9.7665,54.903,-47.379,1322.3
11.113,38.797,-261.43,47.038,6.8552,-31.344,-370.16,213.5,-12.407,31.118,1305.9
-26.589,38.826,31.615,-133.4,-5.9946,-24.801,-277.62,-110.3,-9.2274,0.82975,982.06
5.7933,38.853,201.37,-5.0787,-4.8609,-38.837,0,-164.26,-17.603,-103.43,1193.4
3.134,38.878,194.69,151.4,-13.137,-41.754,185.08,119.18,-40.7,69.666,1177.6
-1.3169,38.902,-94.292,-33.059,11.813,35.431,-185.08,-96.353,-26.351,-44.204,1334.3
5.6638,38.925,-180.24,-0.62616,-4.7138,26.849,185.08,231.37,-79.404,115.01,1326.1
16.766,38.945,225.1,-41.727,46.058,7.2045,0,-207.12,92.507,138.86,790.82
1.6696,38.965,-168.34,170.58,7.2835,39.575,-277.62,-85.772,40.925,103.48,1236.5
0.7185,38.982,-109.12,197.16,-0.4979,20.601,-0,-23.872,-81.085,107.44,1412.9
-14.397,38.999,-124.73,28.135,-21.317,-7.1663,-185.08,127.98,-9.4014,-180.01,1310.4
16.31,39.013,-8.9271,201.45,37.899,26.017,-277.62,-28.939,42.559,-178.13,1469.8
-2.6313,39.026,-280.89,6.7802,-15.955,-31.37,0,203.43,63.326,134.97,1190.4
-9.7177,39.038,38.302,-6.332,-8.5863,24,277.62,-97.031,-24.455,23.117,1288.7
-1.4718,39.048,124.45,114.09,-41.119,36.381,277.62,75.38,-72.122,169.39,1062.9
-1.0121,39.056,-122.39,-2.6816,4.8064,11.371,-92.541,-62.115,-29.621,79.247,1321.6
11.839,39.063,-240.47,203.63,4.454,1.8866,-277.62,-161.35,-5.2058,-42.913,1384.9
8.7657,39.069,108.06,130.09,-23.742,-42.142,277.62,195.2,83.697,-15.14,1289.4
-10.566,39.073,22.602,104.69,-1.2406,-36.396,185.08,204.86,44.014,149.6,1199.1
-9.373,39.075,-85.783,-180.51,-15.487,30.218,-92.541,168.19,-10.201,-65.791,1045.6
19.188,39.076,217.95,-115.98,6.8535,-12.985,-185.08,-109.88,-19.326,81.487,1025
2.5494,39.075,45.86,85.72,-2.7283,18.908,-92.541,-170.63,3.3698,52.505,1255.9
-10.216,39.073,153.93,-171.24,-15.308,26.334,-370.16,-26.635,-115.29,-0.2771,915.03
-8.3989,39.069,282.66,-121.69,-6.0458,42.545,-277.62,203.73,-114.5,29.814,1168
-5.8634,39.063,32.223,-2.0379,-11.009,18.456,-185.08,124.29,-50.176,-80.625,1216.6
4.9023,39.056,240.09,-18.851,-22.549,22.529,-370.16,137.69,-30.007,-0.71973,1409.1
9.7787,39.048,85.886,104.02,2.7106,22.695,185.08,154.68,22.249,102.78,1325.9
-2.3982,39.038,-201.27,22.482,-0.99878,-34.892,277.62,112.67,-3.7908,23.567,1237.1
5.1547,39.026,109.12,104.34,-16.877,42.184,-277.62,155.68,50.492,-28.217,1203.7
-5.2145,39.013,-202.02,31.265,-0.27315,-15.399,277.62,-85.207,-45.832,51.218,1240.6
-11.197,38.999,-254.86,81.712,-19.167,-16.955,-0,98.678,19.561,63.074,1088.7
-7.7387,38.982,-184.58,76.353,-4.9244,-27.981,-185.08,-178.71,11.795,-179.59,1299.7
-10.547,38.965,-159.11,-44.758,10.276,17.986,-92.541,-105.17,86.298,11.069,922.22
13.486,38.945,204.85,-112.06,17.13,-40.137,92.541,-242.68,18.639,-80.468,1413.4
16.419,38.925,211.04,-1.8904,1.7482,18.682,-92.541,-205.61,68.597,53.444,1146.4
5.0552,38.902,-40.806,89.878,32.378,40.924,370.16,65.869,128.59,-88.989,1586.7
-9.6101,38.878,-33.72,176.21,20.732,17.05,-277.62,-46.706,-105.72,50.584,1182.7
0.20171,38.853,83.461,-107.58,4.6516,26.427,-92.541,-42.092,-24.113,172.94,1310.9
23.016,38.826,34.588,147.06,16.059,-28.562,-92.541,-232.2,6.118,-125.34,1423.5
-4.1963,38.797,-242.31,-197.29,5.6672,-42.53,277.62,45.935,11.098,-23.445,1283
7.708,38.767,-109.25,-137.93,-9.3303,15.6,277.62,-220.54,-48.18,56.355,1195.4
13.877,38.736,-184.66,-203.41,-13.924,37.394,-277.62,108.74,-7.8737,-38.835,1179.1
10.247,38.703,-172.15,157.84,-16.979,26.789,-185.08,-144.15,-5.3443,79.567,1247.2
9.2182,38.668,-192.88,125.46,1.9984,-40.298,-185.08,128.48,5.9989,42.438,1333.8
-5.5171,38.632,181.57,202.52,9.6568,42.044,-370.16,-6.5064,8.1926,-90.48,1287.8
-2.5222,38.595,177.57,-199.65,11.928,1.7091,277.62,-143.38,-33.9,-138.3,1311.2
